id,company_name,business_type,address,city,state,zip,website
26802,Bashas' # 73,Commercial/brick & mortar,"2864 N POWER RD MESA, AZ 85215",Mesa,AZ,85215,
26803,Meldrum Mortuary & Crematory,Commercial/brick & mortar,"52 N MACDONALD MESA, AZ 85201",Mesa,AZ,85201,
26804,Food City # 123,Commercial/brick & mortar,"822 S ALMA SCHOOL RD MESA, AZ 85210",Mesa,AZ,85210,
26805,Food City # 25,Commercial/brick & mortar,"450 E SOUTHERN AVE MESA, AZ 85204",Mesa,AZ,85204,
26806,Bashas' # 51,Commercial/brick & mortar,"1122 N HIGLEY RD MESA, AZ 85205",Mesa,AZ,85205,
26807,Nail Gala Llc,Home-based,,,,,
26808,Food City # 10,Commercial/brick & mortar,"1342 E MAIN ST MESA, AZ 85203",Mesa,AZ,85203,
26809,Bashas' # 110,Commercial/brick & mortar,"1133 N ELLSWORTH RD MESA, AZ 85207",Mesa,AZ,85207,
26810,Mobile Auto Solutions,Commercial/brick & mortar,"1015 W BROADWAY RD MESA, AZ 85210",Mesa,AZ,85210,
26811,J&J Beauty & Barber Salon,Commercial/brick & mortar,"635 N COUNTRY CLUB DR 8 MESA, AZ 85201",Mesa,AZ,85201,
26812,Pro Shoppe Group Llc,Commercial/brick & mortar,"100 W HOOVER AVE 5 MESA, AZ 85210",Mesa,AZ,85210,
26813,The Big Clock Store,Commercial/brick & mortar,"7012 E GRANADA ST MESA, AZ 85207",Mesa,AZ,85207,
26814,East Valley Injury Law Plc,Commercial/brick & mortar,"1525 S GREENFIELD RD MESA, AZ 85206",Mesa,AZ,85206,
26815,Kjar Enterprises - The Fit Stop,Commercial/brick & mortar,"553 E UNIVERSITY DR MESA, AZ 85203",Mesa,AZ,85203,
26816,Aw Contracting,Commercial/brick & mortar,"1853 S HORNE 3 MESA, AZ 85204",Mesa,AZ,85204,
26817,Mtac Healthcare,Commercial/brick & mortar,"560 W BROWN RD 1011 MESA, AZ 85201",Mesa,AZ,85201,
26818,Palmetto Revive,Commercial/brick & mortar,"8950 E GERMANN RD 103 MESA, AZ 85212",Mesa,AZ,85212,
26819,Worldwide Medical Staffing Llc,Commercial/brick & mortar,"1839 S ALMA SCHOOL RD MESA, AZ 85210",Mesa,AZ,85210,
26820,Mesa Market,Commercial/brick & mortar,"6262 E MAIN ST MESA, AZ 85205",Mesa,AZ,85205,
26821,Bluekey It,Commercial/brick & mortar,"916 E BASELINE RD 227 MESA, AZ 85204",Mesa,AZ,85204,
26822,Dunkin #348401,Commercial/brick & mortar,"2105 S ALMA SCHOOL RD MESA, AZ 85210",Mesa,AZ,85210,
26823,Dunkin #364146,Commercial/brick & mortar,"2033 E SOUTHERN AVE MESA, AZ 85204",Mesa,AZ,85204,
26824,San Tan Psychiatry,Commercial/brick & mortar,"1910 S STAPLEY DR 217 MESA, AZ 85204",Mesa,AZ,85204,
26825,Dunkin #359609,Commercial/brick & mortar,"2105 S POWER RD MESA, AZ 85209",Mesa,AZ,85209,
26826,Accelerated Enterprises Corp.,Home-based,,,,,
26827,Dunkin #346285,Commercial/brick & mortar,"1230 E BASELINE RD 104 MESA, AZ 85204",Mesa,AZ,85204,
26828,Critical Air Technologies,Commercial/brick & mortar,"916 E BASELINE RD 103 MESA, AZ 85204",Mesa,AZ,85204,
26829,Dunkin #350279,Commercial/brick & mortar,"1958 E BROWN RD 101 MESA, AZ 85203",Mesa,AZ,85203,
26830,Dunkin #349212,Commercial/brick & mortar,"1823 S GREENFIELD RD 101 MESA, AZ 85206",Mesa,AZ,85206,
26831,Dunkin #349833,Commercial/brick & mortar,"1136 S CRISMON RD MESA, AZ 85208",Mesa,AZ,85208,
26832,"Arcananetworks, Inc.",Commercial/brick & mortar,"1630 S STAPLEY DR 231 MESA, AZ 85204",Mesa,AZ,85204,
26833,Bold Performance Az,Commercial/brick & mortar,"8743 E PECOS RD 101 MESA, AZ 85212",Mesa,AZ,85212,
26834,Empire Barbershop,Commercial/brick & mortar,"1241 E BROADWAY RD 1 MESA, AZ 85204",Mesa,AZ,85204,
26835,Sundown Permanent Lighting,Home-based,,,,,
26836,Made With Heart Llc,Home-based,,,,,
26837,Aaa Roadside Assistance,Commercial/brick & mortar,"4126 E VALLEY AUTO DR MESA, AZ 85206",Mesa,AZ,85206,
26838,At Home Healthcare,Home-based,,,,,
26839,Family Dollar #23914,Commercial/brick & mortar,"255 E SOUTHERN AVE 9 MESA, AZ 85210",Mesa,AZ,85210,
26840,Pp Thai & Shushi Llc,Commercial/brick & mortar,"17 W MAIN ST MESA, AZ 85201",Mesa,AZ,85201,
26841,D-Bat Mesa,Commercial/brick & mortar,"1455 S STAPLEY DR 15 MESA, AZ 85204",Mesa,AZ,85204,
26842,Newgear Auto Repair & Transmission,Commercial/brick & mortar,"3130 E MAIN ST 12 MESA, AZ 85213",Mesa,AZ,85213,
26843,Subway,Commercial/brick & mortar,"1229 E MCKELLIPS RD 104 MESA, AZ 85203",Mesa,AZ,85203,
26844,Matta'S Mexican Food,Commercial/brick & mortar,"9937 E BASELINE RD 105 MESA, AZ 85209",Mesa,AZ,85209,
26845,Chick-Fil-A At Stapley Drive,Commercial/brick & mortar,"1664 S STAPLEY DR MESA, AZ 85204",Mesa,AZ,85204,
26846,Cloud Massage,Commercial/brick & mortar,"361 S LINDSAY RD 6 MESA, AZ 85213",Mesa,AZ,85213,
26847,Fresh Start Laundry,Commercial/brick & mortar,"6144 E MAIN ST 101 MESA, AZ 85205",Mesa,AZ,85205,
26848,Bumble Jet Rentals Llc,Home-based,,,,,
26849,Teklus Construction Llc,Commercial/brick & mortar,"1137 N GATOR WAY , NV 89431",Way,NV,89431,
26850,Family Dollar #25218,Commercial/brick & mortar,"865 S DOBSON RD MESA, AZ 85202",Mesa,AZ,85202,
26851,Danny'S Auto Llc,Commercial/brick & mortar,"2926 N NORFOLK MESA, AZ 85215",Mesa,AZ,85215,
26852,Desert Duo Catering Llc,Commercial/brick & mortar,"1439 S VAL VISTA DR 351 MESA, AZ 85204",Mesa,AZ,85204,
26853,Practical Bike Solutions,Commercial/brick & mortar,"3707 E SOUTHERN AVE 1089 MESA, AZ 85206",Mesa,AZ,85206,
26854,Brake Masters 151,Commercial/brick & mortar,"2344 E BASELINE RD 101 MESA, AZ 85204",Mesa,AZ,85204,
26855,Spring Automation,Commercial/brick & mortar,"8560 E ELLIOT RD MESA, AZ 85212",Mesa,AZ,85212,
26856,Mcdonalds,Commercial/brick & mortar,"1328 S SIGNAL BUTTE RD MESA, AZ 85209",Mesa,AZ,85209,
26857,"Thg Realty, Llc",Commercial/brick & mortar,"1630 W GUADALUPE RD 101, AZ 85233",101,AZ,85233,
26858,Happy Hearts Pediatrics,Home-based,,,,,
26859,Juvision Auto Sales,Commercial/brick & mortar,"444 S MORRIS MESA, AZ 85210",Mesa,AZ,85210,
26860,Horne Lane Tattoos,Commercial/brick & mortar,"755 E MCKELLIPS RD 5 MESA, AZ 85203",Mesa,AZ,85203,
26861,Access Insurance,Commercial/brick & mortar,"1933 W MAIN ST 5 MESA, AZ 85201",Mesa,AZ,85201,
26862,Gateway Smiles,Commercial/brick & mortar,"1901 S SIGNAL BUTTE RD 107 MESA, AZ 85208",Mesa,AZ,85208,
26863,American Dental Center Inc,Commercial/brick & mortar,"1050 E UNIVERSITY DR 11 MESA, AZ 85203",Mesa,AZ,85203,
26864,Bare Beauty Bar,Commercial/brick & mortar,"2135 E UNIVERSITY DR 113 MESA, AZ 85213",Mesa,AZ,85213,
26865,"Rivett Construction, Inc",Commercial/brick & mortar,"1910 NE 8TH AVE , SD 57401",Ave,SD,57401,
26866,Ivan Martinez Photography,Commercial/brick & mortar,"165 N CENTENNIAL WAY 104 MESA, AZ 85201",Mesa,AZ,85201,
26867,Kodyne Technologies Llc,Home-based,,,,,
26868,Ibrow Threading,Commercial/brick & mortar,"5050 E UNIVERSITY DR 103 MESA, AZ 85205",Mesa,AZ,85205,
26869,Rauch Family Dentistry,Commercial/brick & mortar,"2820 E UNIVERSITY DR 108 MESA, AZ 85213",Mesa,AZ,85213,
26870,Charlie'S Backyard Bbq,Commercial/brick & mortar,"9221 E BASELINE RD 109 MESA, AZ 85209",Mesa,AZ,85209,
26871,Jmd'S Classic Barbershop,Commercial/brick & mortar,"4856 E BASELINE RD 101 MESA, AZ 85206",Mesa,AZ,85206,
26872,Momma’S Soul Fish & Chicken Lounge,Commercial/brick & mortar,"4906 E MAIN ST MESA, AZ 85205",Mesa,AZ,85205,
26873,Vendiendo Osos De Peluches,Commercial/brick & mortar,"730 E BROWN RD 107 MESA, AZ 85203",Mesa,AZ,85203,
26874,3Rd Batt Arms Llc,Home-based,,,,,
26875,Little Caesars,Commercial/brick & mortar,"2754 E MCKELLIPS RD 104 MESA, AZ 85213",Mesa,AZ,85213,
26876,Airport Mak,Home-based,,,,,
26877,"Nescon, Llc",Commercial/brick & mortar,"4638 E INGRAM ST MESA, AZ 85205",Mesa,AZ,85205,
26878,Vision Air Services Llc,Commercial/brick & mortar,"7256 S 89TH PL 103 MESA, AZ 85212",Mesa,AZ,85212,
26879,Kneaders Bakery And Cafe,Commercial/brick & mortar,"1142 S SIGNAL BUTTE RD MESA, AZ 85208",Mesa,AZ,85208,
26880,Western Commercial Trucks Llc,Commercial/brick & mortar,"2560 E MAIN ST MESA, AZ 85213",Mesa,AZ,85213,
26881,Little Caesars,Commercial/brick & mortar,"730 E BROWN RD 101 MESA, AZ 85203",Mesa,AZ,85203,
26882,Ims Primary Care,Commercial/brick & mortar,"4540 E BASELINE RD 114 MESA, AZ 85206",Mesa,AZ,85206,
26883,Hadassah Aesthetics,Commercial/brick & mortar,"1423 S HIGLEY RD 103 MESA, AZ 85206",Mesa,AZ,85206,
26884,Dutch Bros Coffee,Commercial/brick & mortar,"2709 S SIGNAL BUTTE RD MESA, AZ 85209",Mesa,AZ,85209,
26885,Cypress Estates,Commercial/brick & mortar,"3330 E MAIN ST MESA, AZ 85213",Mesa,AZ,85213,
26886,Bella Beauty Bar & Spa,Commercial/brick & mortar,"1061 N DOBSON RD 110 MESA, AZ 85201",Mesa,AZ,85201,
26887,Hot Corner Sports Cards,Commercial/brick & mortar,"6750 E MAIN ST 112 MESA, AZ 85205",Mesa,AZ,85205,
26888,Iguana Ice Cream Llc,Commercial/brick & mortar,"730 E BROWN RD 106 MESA, AZ 85203",Mesa,AZ,85203,
26889,Innovative Equine Health,Home-based,,,,,
26890,Ring Ring Wireless (Cricket Store Front Name),Commercial/brick & mortar,"5050 E UNIVERSITY DR 106 MESA, AZ 85205",Mesa,AZ,85205,
26891,"Path Construction Southwest, Llc",Commercial/brick & mortar,"5351 S POWER RD MESA, AZ 85212",Mesa,AZ,85212,
26892,4Everyoung,Commercial/brick & mortar,"4425 S POWER RD 101 MESA, AZ 85212",Mesa,AZ,85212,
26893,Z&Y Gifts,Commercial/brick & mortar,"67 N DOBSON RD 112 MESA, AZ 85201",Mesa,AZ,85201,
26894,Healing Journey Acupuncture,Commercial/brick & mortar,"855 E BROWN RD 7 MESA, AZ 85203",Mesa,AZ,85203,
26895,African Boutique Llc,Home-based,,,,,
26896,Lucky Bins Llc,Commercial/brick & mortar,"908 S GENTRY CIR MESA, AZ 85204",Mesa,AZ,85204,
26897,Virtuous Pain Centers Mesa,Commercial/brick & mortar,"5432 E SOUTHERN AVE 106 MESA, AZ 85206",Mesa,AZ,85206,
26898,Hefziba Beauty Salon,Commercial/brick & mortar,"755 E MCKELLIPS RD 7 MESA, AZ 85203",Mesa,AZ,85203,
26899,Margo Rn Llc,Home-based,,,,,
26900,Silver Spur Ranch,Commercial/brick & mortar,"9310 E MAIN ST OFFICE MESA, AZ 85207",Mesa,AZ,85207,
26901,Luckyy Spa,Commercial/brick & mortar,"4856 E BASELINE RD 101 MESA, AZ 85206",Mesa,AZ,85206,
26902,Jersey Mike'S Subs,Commercial/brick & mortar,"9317 E RAY RD 105 MESA, AZ 85212",Mesa,AZ,85212,
26903,Carol'S Creative Crafts,Home-based,,,,,
26904,Jersey Mike'S Subs,Commercial/brick & mortar,"1155 S POWER RD 107 MESA, AZ 85206",Mesa,AZ,85206,
26905,Jersey Mike'S Subs,Commercial/brick & mortar,"10861 E BASELINE RD 107 MESA, AZ 85209",Mesa,AZ,85209,
26906,Reece Hvac,Commercial/brick & mortar,"1265 S PIMA MESA, AZ 85210",Mesa,AZ,85210,
26907,Karalyn Schubring Music,Home-based,,,,,
26908,Excalibur Pool Service Llc,Home-based,,,,,
26909,Applebee'S Neighborhood Grill & Bar,Commercial/brick & mortar,"2053 S ALMA SCHOOL RD MESA, AZ 85210",Mesa,AZ,85210,
26910,Hillside Appliance Services Llc,Commercial/brick & mortar,"1207 N COUNTRY CLUB DR 3 MESA, AZ 85201",Mesa,AZ,85201,
26911,Beyond Words Bookshop,Home-based,,,,,
26912,Luna Wood Flowers,Commercial/brick & mortar,"11446 E PORTAL AVE MESA, AZ 85212",Mesa,AZ,85212,
26913,Maroon & Gold Tennis Llc,Home-based,,,,,
26914,Champion Air,Commercial/brick & mortar,"8017 E PECOS RD 105 MESA, AZ 85212",Mesa,AZ,85212,
26915,Whimsy Lane Vintage,Commercial/brick & mortar,"1914 S POWER RD 108 MESA, AZ 85206",Mesa,AZ,85206,
26916,Mesa Dermatology & Skin Cancer,Commercial/brick & mortar,"4140 E BASELINE RD 110 MESA, AZ 85206",Mesa,AZ,85206,
26917,The Pawnman By William Sayegh Llc,Commercial/brick & mortar,"555 N COUNTRY CLUB DR MESA, AZ 85201",Mesa,AZ,85201,
26918,Bark Avenue Pet Resort,Commercial/brick & mortar,"3109 E MCKELLIPS RD 101 MESA, AZ 85213",Mesa,AZ,85213,
26919,Spade Composites,Commercial/brick & mortar,"127 W JUANITA AVE 108 MESA, AZ 85210",Mesa,AZ,85210,
26920,First Class College Consulting Llc,Home-based,,,,,
26921,Aldi (Arizona) Llc Dba Aldi,Commercial/brick & mortar,"2737 S SIGNAL BUTTE RD MESA, AZ 85209",Mesa,AZ,85209,
26922,Best Spas Direct Llc,Commercial/brick & mortar,"7464 E MAIN ST MESA, AZ 85207",Mesa,AZ,85207,
26923,Vape A Hookah,Commercial/brick & mortar,"1118 N RECKER RD 111 MESA, AZ 85205",Mesa,AZ,85205,
26924,Leisure Kings Barbershop,Commercial/brick & mortar,"6821 E MAIN ST MESA, AZ 85207",Mesa,AZ,85207,
26925,Redline Rentals,Commercial/brick & mortar,"202 N LINDSAY RD 101 MESA, AZ 85213",Mesa,AZ,85213,
26926,"Gloria Posada Photography, Llc",Commercial/brick & mortar,"2815 S ALMA SCHOOL RD 114 MESA, AZ 85210",Mesa,AZ,85210,
26927,"Az 3-16 Fund, Llc",Commercial/brick & mortar,"2828 S COUNTRY CLUB DR MESA, AZ 85210",Mesa,AZ,85210,
26928,Al Maha Services,Home-based,,,,,
26929,Crismon Ace Hardware,Commercial/brick & mortar,"2758 S CRISMON RD MESA, AZ 85209",Mesa,AZ,85209,
26930,Livebreak,Home-based,,,,,
26931,Fritz'S Barbershop,Commercial/brick & mortar,"3015 N GILBERT RD MESA, AZ 85203",Mesa,AZ,85203,
26932,Tnt Fireworks,Commercial/brick & mortar,"9243 E BASELINE RD MESA, AZ 85209",Mesa,AZ,85209,
26933,Roth & Roth Inc.,Commercial/brick & mortar,"331 S RIVER DR 10, AZ 85288",10,AZ,85288,
26934,Sorun Llc Dba Chick-Fil-A Ellsworth & Warner Fsu,Commercial/brick & mortar,"4512 S ELLSWORTH RD MESA, AZ 85212",Mesa,AZ,85212,
26935,Tnt Fireworks,Commercial/brick & mortar,"1935 N STAPLEY DR MESA, AZ 85203",Mesa,AZ,85203,
26936,The Sweet Spot Med Spa & Electrolysis,Home-based,,,,,
26937,Carbajals Mexican Food,Commercial/brick & mortar,"7302 E MAIN ST 1 MESA, AZ 85207",Mesa,AZ,85207,
26938,"Gmr Marketing, Llc Las Sendas",Commercial/brick & mortar,"7555 E EAGLE CREST DR MESA, AZ 85207",Mesa,AZ,85207,
26939,Joey Ricchetti,Home-based,,,,,
26940,"Pink Aloe Skin Studio, Llc",Commercial/brick & mortar,"3514 N POWER RD 104 MESA, AZ 85215",Mesa,AZ,85215,
26941,Walgreens 03591,Commercial/brick & mortar,"2811 E BROADWAY RD MESA, AZ 85204",Mesa,AZ,85204,
26942,The Main Spa,Commercial/brick & mortar,"3820 E MAIN ST 7 MESA, AZ 85205",Mesa,AZ,85205,
26943,Walgreens 03670,Commercial/brick & mortar,"1159 E SOUTHERN AVE MESA, AZ 85204",Mesa,AZ,85204,
26944,Labubu Smokers Llc,Commercial/brick & mortar,"4815 E MAIN ST 14 MESA, AZ 85205",Mesa,AZ,85205,
26945,Walgreens 03767,Commercial/brick & mortar,"2737 E MCKELLIPS RD MESA, AZ 85213",Mesa,AZ,85213,
26946,Walgreens 04435,Commercial/brick & mortar,"4420 E BROWN RD MESA, AZ 85205",Mesa,AZ,85205,
26947,Walgreens 11182,Commercial/brick & mortar,"1130 W SOUTHERN AVE MESA, AZ 85210",Mesa,AZ,85210,
26948,Walgreens 06177,Commercial/brick & mortar,"1135 N MESA DR MESA, AZ 85203",Mesa,AZ,85203,
26949,Walgreens 06784,Commercial/brick & mortar,"2024 W MAIN ST MESA, AZ 85201",Mesa,AZ,85201,
26950,Walgreens 12335,Commercial/brick & mortar,"10825 E BASELINE RD MESA, AZ 85209",Mesa,AZ,85209,
26951,Walgreens 07558,Commercial/brick & mortar,"9233 E GUADALUPE RD MESA, AZ 85212",Mesa,AZ,85212,
26952,Walgreens 03215,Commercial/brick & mortar,"1935 N POWER RD MESA, AZ 85207",Mesa,AZ,85207,
26953,Walgreens 05392,Commercial/brick & mortar,"420 S SOSSAMAN RD MESA, AZ 85208",Mesa,AZ,85208,
26954,Farnsworth Orthopedic Physical Therapy,Commercial/brick & mortar,"342 N VAL VISTA DR 106 MESA, AZ 85213",Mesa,AZ,85213,
26955,Walgreens 06026,Commercial/brick & mortar,"3624 N POWER RD MESA, AZ 85215",Mesa,AZ,85215,
26956,Walgreens 06582,Commercial/brick & mortar,"9230 E MAIN ST MESA, AZ 85207",Mesa,AZ,85207,
26957,Walgreens 09202,Commercial/brick & mortar,"1142 W GUADALUPE RD MESA, AZ 85210",Mesa,AZ,85210,
26958,Walgreens 03728,Commercial/brick & mortar,"7059 E BASELINE RD MESA, AZ 85209",Mesa,AZ,85209,
26959,Walgreens 05701,Commercial/brick & mortar,"1158 S CRISMON RD MESA, AZ 85208",Mesa,AZ,85208,
26960,Walgreens 02771,Commercial/brick & mortar,"1305 S GREENFIELD RD MESA, AZ 85206",Mesa,AZ,85206,
26961,Walgreens 07828,Commercial/brick & mortar,"6002 E MAIN ST MESA, AZ 85205",Mesa,AZ,85205,
26962,The Renew Group,Home-based,,,,,
26963,"Summit Medical Group Arizona, Llc",Commercial/brick & mortar,"220 N STAPLEY DR MESA, AZ 85203",Mesa,AZ,85203,
26964,State 48 Door & Window Llc,Commercial/brick & mortar,"1533 N ALMA SCHOOL RD 4 MESA, AZ 85201",Mesa,AZ,85201,
26965,"3Thirteen, Llc",Home-based,,,,,
26966,Lis Group,Commercial/brick & mortar,"5646 E MAIN ST 3 MESA, AZ 85205",Mesa,AZ,85205,
26967,Family Dollar #23914,Commercial/brick & mortar,"255 E SOUTHERN AVE 9 MESA, AZ 85210",Mesa,AZ,85210,
26968,Kateye Esthetics,Commercial/brick & mortar,"2307 N WILBUR CIR MESA, AZ 85201",Mesa,AZ,85201,
26969,Sign Factory,Commercial/brick & mortar,"120 N 4TH ST , CA 92243",St,CA,92243,
26970,Crm Wellness,Commercial/brick & mortar,"1145 S POWER RD 104 MESA, AZ 85206",Mesa,AZ,85206,
26971,Endres Northwest Inc.,Commercial/brick & mortar,"6341 E SOUTHERN AVE 105 MESA, AZ 85206",Mesa,AZ,85206,
26972,Turf Paradise,Commercial/brick & mortar,"430 N POWER RD MESA, AZ 85205",Mesa,AZ,85205,
26973,Turf Paradise,Commercial/brick & mortar,"2120 W GUADALUPE RD 14 MESA, AZ 85202",Mesa,AZ,85202,
26974,Davis Miles Pllc,Commercial/brick & mortar,"1423 S HIGLEY RD 110 MESA, AZ 85206",Mesa,AZ,85206,
26975,"Mattress Firm Inc., #029036",Commercial/brick & mortar,"6321 E SOUTHERN AVE 101 MESA, AZ 85206",Mesa,AZ,85206,
26976,Turfit Queen Creek Az Llc,Commercial/brick & mortar,"9253 E WILLIS RD 125 MESA, AZ 85212",Mesa,AZ,85212,
26977,The Well,Commercial/brick & mortar,"37 N HIBBERT MESA, AZ 85201",Mesa,AZ,85201,
26978,Applebee'S Neighborhood Grill & Bar,Commercial/brick & mortar,"2053 S ALMA SCHOOL RD MESA, AZ 85210",Mesa,AZ,85210,
26979,Restore Health Plus,Commercial/brick & mortar,"755 E MCKELLIPS RD 1 MESA, AZ 85203",Mesa,AZ,85203,
26980,Elite Transportation Solutions Llc,Home-based,,,,,
26981,Carter'S Gymnastics Academy Inc.,Commercial/brick & mortar,"7931 E PECOS RD 139 MESA, AZ 85212",Mesa,AZ,85212,
26982,Fellers Llc,Commercial/brick & mortar,"2452 W BIRCHWOOD AVE 107 MESA, AZ 85202",Mesa,AZ,85202,
26983,County Rose Boutique,Commercial/brick & mortar,"323 N GILBERT RD 105 MESA, AZ 85203",Mesa,AZ,85203,
26984,Applebee'S Neighborhood Grill & Bar,Commercial/brick & mortar,"6259 E SOUTHERN AVE MESA, AZ 85206",Mesa,AZ,85206,
26985,Shorai Service Llc,Commercial/brick & mortar,"1829 S HORNE 4 MESA, AZ 85204",Mesa,AZ,85204,
26986,Applebee'S Neighborhood Grill & Bar,Commercial/brick & mortar,"2032 E BASELINE RD MESA, AZ 85204",Mesa,AZ,85204,
26987,Pro Valley 31 Cleaning,Home-based,,,,,
26988,Applebee'S Neighborhood Grill & Bar,Commercial/brick & mortar,"1143 N HIGLEY RD MESA, AZ 85205",Mesa,AZ,85205,
26989,The Glow Spot Llc,Commercial/brick & mortar,"1145 N ELLSWORTH RD 105 MESA, AZ 85207",Mesa,AZ,85207,
26990,Friggin Jerk,Commercial/brick & mortar,"1116 S DOBSON RD 130 MESA, AZ 85202",Mesa,AZ,85202,
26991,"William'S Works Wonders Construction, Llc",Home-based,,,,,
26992,Guardian Bodywork,Commercial/brick & mortar,"4111 E VALLEY AUTO DR 201 MESA, AZ 85206",Mesa,AZ,85206,
26993,Healing Health Massage,Commercial/brick & mortar,"2857 E BACKUS RD MESA, AZ 85213",Mesa,AZ,85213,
26994,Tnt Fireworks,Commercial/brick & mortar,"1955 S STAPLEY DR MESA, AZ 85204",Mesa,AZ,85204,
26995,Cactus Flower Notary Llc,Home-based,,,,,
26996,Bob'S Garage,Home-based,,,,,
26997,Inspire Farms,Commercial/brick & mortar,"206 E MAIN ST MESA, AZ 85201",Mesa,AZ,85201,
26998,Cnc Junk Removal,Commercial/brick & mortar,"237 W MAIN ST MESA, AZ 85210",Mesa,AZ,85210,
26999,Jj Mesa Llc,Home-based,,,,,
27000,Sacred Seal Notary Llc,Home-based,,,,,
27001,Abrio Home Care,Commercial/brick & mortar,"1550 E UNIVERSITY DR K MESA, AZ 85203",Mesa,AZ,85203,
27002,Academy On Demand,Commercial/brick & mortar,"1530 N COUNTRY CLUB DR 11 MESA, AZ 85201",Mesa,AZ,85201,
27003,Lilys Magic Touch Cleaning Services,Home-based,,,,,
27004,New L&D Wheels & Tires,Commercial/brick & mortar,"1060 W BROADWAY RD MESA, AZ 85210",Mesa,AZ,85210,
27005,Sole Proprietor,Commercial/brick & mortar,"10550 E BASELINE RD MESA, AZ 85209",Mesa,AZ,85209,
27006,Arizona Injury Specialists,Commercial/brick & mortar,"1520 S DOBSON RD 314 MESA, AZ 85202",Mesa,AZ,85202,
27007,Alpha Appliance Repair,Home-based,,,,,
27008,Self-Help Meetings,Home-based,,,,,
27009,House Of Movement,Home-based,,,,,
27010,Travel And Stamp Notary Llc,Home-based,,,,,
27011,The Mind Reels,Commercial/brick & mortar,"6025 E MCKELLIPS RD 106 MESA, AZ 85215",Mesa,AZ,85215,
27012,Blessed Ink,Commercial/brick & mortar,"1616 E MAIN ST 112 MESA, AZ 85203",Mesa,AZ,85203,
27013,Furniture Affair,Commercial/brick & mortar,"1535 E UNIVERSITY DR MESA, AZ 85203",Mesa,AZ,85203,
27014,Glow Babe Studio,Commercial/brick & mortar,"1225 N GILBERT RD MESA, AZ 85203",Mesa,AZ,85203,
27015,Famous Footwear 1710,Commercial/brick & mortar,"1809 S STAPLEY DR MESA, AZ 85204",Mesa,AZ,85204,
27016,Wolves And Finance,Home-based,,,,,
27017,Russo'S New York Pizzeria,Commercial/brick & mortar,"9939 E STROBE AVE MESA, AZ 85212",Mesa,AZ,85212,
27018,Sophisticated Marketing Solutions,Home-based,,,,,
27019,Sanctuary Games,Commercial/brick & mortar,"1055 N DOBSON RD 103 MESA, AZ 85201",Mesa,AZ,85201,
27020,Teresa @ Salon Xl,Commercial/brick & mortar,"2815 S ALMA SCHOOL RD 123 MESA, AZ 85210",Mesa,AZ,85210,
27021,Iron & Ivy Ink Gallery,Commercial/brick & mortar,"1955 W GUADALUPE RD 103 MESA, AZ 85202",Mesa,AZ,85202,
27022,Ojp Llc,Home-based,,,,,
27023,Desert Jam Company,Home-based,,,,,
27024,Regan Renfrew,Home-based,,,,,
27025,Pro Integrated,Commercial/brick & mortar,"3050 S COUNTRY CLUB DR 12 MESA, AZ 85210",Mesa,AZ,85210,
27026,Natasha'S Integrity Bookkeeping,Home-based,,,,,
27027,Llantera Del Centro Llc,Commercial/brick & mortar,"66 W BROADWAY RD MESA, AZ 85210",Mesa,AZ,85210,
27028,Zeus Medical Group,Commercial/brick & mortar,"1930 S ALMA SCHOOL RD B120 MESA, AZ 85210",Mesa,AZ,85210,
27029,Sunstate Mechanical Services,Commercial/brick & mortar,"2507 W ERIE DR 103, AZ 85282",103,AZ,85282,
27030,Velvet Hair Co,Commercial/brick & mortar,"1917 S SIGNAL BUTTE RD 109 MESA, AZ 85208",Mesa,AZ,85208,
27031,Hardy Wood Designs Llc,Home-based,,,,,
27032,El Jacalito Services,Commercial/brick & mortar,"415 E MCKELLIPS RD MESA, AZ 85203",Mesa,AZ,85203,
27033,Lg'S Barber Shop,Commercial/brick & mortar,"832 W BASELINE RD 24 MESA, AZ 85210",Mesa,AZ,85210,
27034,America First Credit Union,Commercial/brick & mortar,"4354 E BASELINE RD MESA, AZ 85206",Mesa,AZ,85206,
27035,Empath Divinity,Home-based,,,,,
27036,"Fyzical Therapy & Balance Centers, Superstition Springs",Commercial/brick & mortar,"7115 E BASELINE RD 105 MESA, AZ 85209",Mesa,AZ,85209,
27037,Clawing For Treasure,Commercial/brick & mortar,"35094 N HAPPY JACK DR , AZ 85142",Dr,AZ,85142,
